time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-0.889336923783,-0.0677381345463,17.8384235487,0.0640689813089,0.100542872779,0.0,-1.21964844035,0.144956304578,4.849375119,0.119651905569,0.0212314832315,0.0,444.9786043307546,443.74636232722065,443.1865871213975,443.3448158101182
2.580000000000002,-0.964584976023,-0.0577189312998,18.1319273944,0.0708161922024,0.101383481372,0.0,-1.28870745116,0.189690400523,4.93362314624,0.0914415618376,-0.00714039036355,0.0,457.7464720066861,455.4827266265016,457.0327712557655,454.78897283171193
2.640000000000002,-1.04437414448,-0.044615149504,18.4342371016,0.0763545055127,0.101069261073,0.0,-1.37080878586,0.247683916755,5.14235100924,0.0939777214871,-0.00167862769535,0.0,493.9884276976272,494.3911548746229,493.98136483965976,494.1746078412439
2.700000000000002,-1.12873335399,-0.0281688215624,18.7455735595,0.081751663403,0.101542765793,0.0,-1.44116085134,0.301049087566,5.23501080934,0.0803644735484,0.0222583061383,0.0,460.47115867421536,462.3610880864815,462.8835509181431,461.81721007946135
2.760000000000002,-1.21696800273,-0.00870720117399,19.0589067211,0.0868063060969,0.102648739482,0.0,-1.50012440491,0.348090110169,5.20944983291,0.091047457997,0.00940618813932,0.0,425.13633665847556,424.0334695118065,425.64699581616225,426.5665179105976
2.820000000000002,-1.30870401965,0.0136154577528,19.3701449265,0.0921956510176,0.103257526484,0.0,-1.55782913195,0.39645030499,5.16526603378,0.0872542201226,0.0115873292599,0.0,418.6086920166378,418.7983663589757,419.58061550018516,419.25837346465045
2.880000000000002,-1.40415294267,0.039137956032,19.6809785894,0.0969854991423,0.104419077606,0.0,-1.6238928878,0.454746927748,5.19560185123,0.0577333616945,0.0315733199662,0.0,443.339929751991,444.97927215079875,443.62176338034715,441.19555450767984
2.940000000000002,-1.50347959882,0.0681332221357,19.992518615,0.100806618492,0.106755496706,0.0,-1.68719991586,0.512072555452,5.18897554431,0.0735100956692,0.0506412933757,0.0,431.1575976712361,432.76661772829937,431.1414120277521,432.47556995602446
3.000000000000002,-1.60650452205,0.100497109772,20.3022745278,0.105513855939,0.109712577597,0.0,-1.747243957,0.567101331041,5.1363250967,0.086852745233,0.0464242422687,0.0,417.2741340824372,416.9074478940564,415.8254701200875,416.9981738648406
3.0600000000000023,-1.71365958187,0.136696965796,20.6131333566,0.11086340772,0.112253937621,0.0,-1.82483056814,0.640032992321,5.22504693913,0.0934106643349,0.0326382840353,0.0,462.379821441494,461.2931887757974,462.21471116285,462.737591711008
3.1200000000000023,-1.82541919736,0.177278185398,20.9283738923,0.116328388967,0.11449346862,0.0,-1.90067993725,0.713159604541,5.28252305017,0.0859699096769,0.0453511899944,0.0,453.9094728057554,454.92932638090235,453.26551777140565,452.6738202147193
